algorithm,numbins,numitems,bitsperitem,instance_id,diff,runtime
sequential-number-partitioning,5,16,10,9,12.0,0.29339639999852807
sequential-number-partitioning,5,16,12,0,12.0,0.2533462999999756
sequential-number-partitioning,5,16,12,1,120.0,2.1406191000005492
sequential-number-partitioning,5,16,12,2,67.0,0.6303850999993301
sequential-number-partitioning,5,16,12,3,27.0,0.45776079999996
sequential-number-partitioning,5,16,12,4,79.0,0.3645008000003145
sequential-number-partitioning,5,16,12,5,106.0,0.8221169000007649
sequential-number-partitioning,5,16,12,6,36.0,0.41867110000021057
sequential-number-partitioning,5,16,12,7,53.0,0.44629600000007486
sequential-number-partitioning,5,16,12,8,72.0,1.455819099999644
sequential-number-partitioning,5,16,12,9,54.0,0.5431805000007444
sequential-number-partitioning,5,16,16,0,842.0,0.6091902000007394
sequential-number-partitioning,5,16,16,1,3909.0,7.218025799998941
sequential-number-partitioning,5,16,16,2,681.0,0.238269900000887
sequential-number-partitioning,5,16,16,3,2080.0,2.4776609999989887
sequential-number-partitioning,5,16,16,4,966.0,0.37542340000072727
sequential-number-partitioning,5,16,16,5,755.0,1.033259800000451
sequential-number-partitioning,5,16,16,6,1044.0,0.6626181000010547
sequential-number-partitioning,5,16,16,7,640.0,0.7041817999997875
sequential-number-partitioning,5,16,16,8,1091.0,0.593029600000591
sequential-number-partitioning,5,16,16,9,1503.0,0.8655013999996299
sequential-number-partitioning,5,18,8,0,3.0,1.9058948000001692
sequential-number-partitioning,5,18,8,1,1.0,6.42288390000067
sequential-number-partitioning,5,18,8,2,2.0,2.269183200000043
sequential-number-partitioning,5,18,8,3,1.0,1.9034445000015694
sequential-number-partitioning,5,18,8,4,2.0,3.6701018000003387
sequential-number-partitioning,5,18,8,5,5.0,5.120536399999764
sequential-number-partitioning,5,18,8,6,3.0,3.27003650000006
sequential-number-partitioning,5,18,8,7,3.0,6.741812300000674
sequential-number-partitioning,5,18,8,8,2.0,1.2124734000008175
sequential-number-partitioning,5,18,8,9,2.0,7.043599299999187
sequential-number-partitioning,5,18,10,0,3.0,2.904965899999297
sequential-number-partitioning,5,18,10,1,3.0,0.4621482000002288
sequential-number-partitioning,5,18,10,2,6.0,0.6725841999996192
sequential-number-partitioning,5,18,10,3,11.0,3.7381406000004063
sequential-number-partitioning,5,18,10,4,4.0,0.9211245999995299
sequential-number-partitioning,5,18,10,5,9.0,1.3252599999996164
sequential-number-partitioning,5,18,10,6,31.0,13.756110000000263
sequential-number-partitioning,5,18,10,7,2.0,0.3292860000001383
sequential-number-partitioning,5,18,10,8,14.0,8.154914099999587
sequential-number-partitioning,5,18,10,9,8.0,1.2312772999994195
sequential-number-partitioning,5,18,12,0,30.0,1.194153099999312
sequential-number-partitioning,5,18,12,1,24.0,0.7957704000000376
sequential-number-partitioning,5,18,12,2,12.0,0.5528149000001576
sequential-number-partitioning,5,18,12,3,61.0,6.224575800000821
sequential-number-partitioning,5,18,12,4,36.0,38.21228429999974
sequential-number-partitioning,5,18,16,0,131.0,1.335055999999895
sequential-number-partitioning,5,18,16,1,365.0,0.6606664000009914
sequential-number-partitioning,5,18,16,2,307.0,1.0203025000009802
sequential-number-partitioning,5,18,16,3,665.0,4.249645099998816
sequential-number-partitioning,5,20,8,0,0.0,11.914368599998852
sequential-number-partitioning,5,20,8,1,3.0,37.40080260000104
sequential-number-partitioning,5,20,10,0,4.0,4.290805100001307
sequential-number-partitioning,5,20,12,0,20.0,7.680074500000046
sequential-number-partitioning,5,20,16,0,137.0,3.175116500000513
sequential-number-partitioning,6,10,8,0,42.0,0.04904809999970894
sequential-number-partitioning,6,10,8,1,73.0,0.07894230000056268
sequential-number-partitioning,6,10,8,2,57.0,0.26650449999942794
sequential-number-partitioning,6,10,8,3,78.0,0.15499160000035772
sequential-number-partitioning,6,10,8,4,137.0,2.608966200001305
sequential-number-partitioning,6,10,8,5,66.0,0.03346630000123696
sequential-number-partitioning,6,10,8,6,85.0,0.5059170000004087
sequential-number-partitioning,6,10,8,7,51.0,0.13319550000051095
sequential-number-partitioning,6,10,8,8,55.0,0.5528396999998222
sequential-number-partitioning,6,10,8,9,73.0,0.18150080000123126
sequential-number-partitioning,6,10,10,0,431.0,1.2308353000007628
sequential-number-partitioning,6,10,10,1,304.0,0.7795640000003914
sequential-number-partitioning,6,10,10,2,221.0,0.24201209999955609
sequential-number-partitioning,6,10,10,3,766.0,1.84747520000019
sequential-number-partitioning,6,10,10,4,255.0,0.8643669000011869
sequential-number-partitioning,6,10,10,5,230.0,1.261051999999836
sequential-number-partitioning,6,10,10,6,203.0,0.09788920000028156
sequential-number-partitioning,6,10,10,7,164.0,0.1377582999994047
sequential-number-partitioning,6,10,10,8,124.0,0.02495699999963108
sequential-number-partitioning,6,10,10,9,360.0,2.1624937999986287
sequential-number-partitioning,6,10,12,0,707.0,0.0382685999993555
sequential-number-partitioning,6,10,12,1,353.0,0.016674399999828893
sequential-number-partitioning,6,10,12,2,1084.0,0.16062520000014047
sequential-number-partitioning,6,10,12,3,1140.0,0.1383810999996058
sequential-number-partitioning,6,10,12,4,1335.0,1.5355696000005992
sequential-number-partitioning,6,10,12,5,785.0,0.088479300000472
sequential-number-partitioning,6,10,12,6,960.0,0.22181110000019544
sequential-number-partitioning,6,10,12,7,1365.0,0.292354900000646
sequential-number-partitioning,6,10,12,8,624.0,0.0375863000008394
sequential-number-partitioning,6,10,12,9,611.0,0.14955410000038682
sequential-number-partitioning,6,10,16,0,18024.0,0.2035648000000947
sequential-number-partitioning,6,10,16,1,18960.0,0.4565237000006164
sequential-number-partitioning,6,10,16,2,26396.0,0.31684189999941736
sequential-number-partitioning,6,10,16,3,9612.0,0.01585479999994277
sequential-number-partitioning,6,10,16,4,22770.0,0.5205729000008432
sequential-number-partitioning,6,10,16,5,34983.0,0.9381938999995327
sequential-number-partitioning,6,10,16,6,18347.0,0.18705450000015844
sequential-number-partitioning,6,10,16,7,14902.0,0.4781509999993432
sequential-number-partitioning,6,10,16,8,11281.0,0.05562229999850388
sequential-number-partitioning,6,10,16,9,25148.0,1.1386335999995936
sequential-number-partitioning,6,12,8,0,50.0,0.7644302999997308
sequential-number-partitioning,6,12,8,1,105.0,8.615413599998647
sequential-number-partitioning,6,12,8,2,34.0,0.28241759999946225
sequential-number-partitioning,6,12,8,3,58.0,0.538044800001444
sequential-number-partitioning,6,12,8,4,19.0,0.08523000000059255
sequential-number-partitioning,6,12,8,5,97.0,2.033815400000094
sequential-number-partitioning,6,12,8,6,31.0,0.14846489999945334
sequential-number-partitioning,6,12,8,7,107.0,2.060121299999082
sequential-number-partitioning,6,12,8,8,19.0,0.34455739999975776
sequential-number-partitioning,6,12,8,9,36.0,1.3296578000008594
sequential-number-partitioning,6,12,10,0,99.0,0.41376649999983783
sequential-number-partitioning,6,12,10,1,219.0,1.386423800000557
sequential-number-partitioning,6,12,10,2,152.0,0.9558128000007855
sequential-number-partitioning,6,12,10,3,206.0,1.156095299998924
sequential-number-partitioning,6,12,10,4,226.0,1.5578832000010152
sequential-number-partitioning,6,12,10,5,158.0,0.5543180000004213
sequential-number-partitioning,6,12,10,6,343.0,38.11130790000061
sequential-number-partitioning,6,12,12,0,1587.0,12.216718300000139
sequential-number-partitioning,6,12,12,1,608.0,0.34533340000052704
sequential-number-partitioning,6,12,12,2,398.0,0.290189500001361
sequential-number-partitioning,6,12,12,3,799.0,2.1209536000005755
sequential-number-partitioning,6,12,12,4,512.0,0.33132040000054985
sequential-number-partitioning,6,12,12,5,524.0,1.0512887999993836
sequential-number-partitioning,6,12,16,0,3465.0,0.04377889999886975
sequential-number-partitioning,6,12,16,1,4110.0,0.027959900000496418
sequential-number-partitioning,6,12,16,2,17826.0,10.830283900000722
sequential-number-partitioning,6,12,16,3,9768.0,1.8203974999996717
sequential-number-partitioning,6,12,16,4,14383.0,1.4798189000011917
sequential-number-partitioning,6,12,16,5,13341.0,0.6720279999990453
sequential-number-partitioning,6,14,8,0,66.0,62.76182770000014
recursive-number-partitioning,3,10,8,0,25.0,0.013739900001382921
recursive-number-partitioning,3,10,8,1,10.0,0.01039399999899615
recursive-number-partitioning,3,10,8,2,2.0,0.0026888000011240365
recursive-number-partitioning,3,10,8,3,10.0,0.014529499998388928
recursive-number-partitioning,3,10,8,4,6.0,0.017552400000568014
recursive-number-partitioning,3,10,8,5,15.0,0.01599790000000212
recursive-number-partitioning,3,10,8,6,3.0,0.013006799999857321
recursive-number-partitioning,3,10,8,7,11.0,0.015614100000675535
recursive-number-partitioning,3,10,8,8,3.0,0.0011082999990321696
recursive-number-partitioning,3,10,8,9,2.0,0.0030576999997720122
recursive-number-partitioning,3,10,10,0,64.0,0.008593700000346871
recursive-number-partitioning,3,10,10,1,186.0,0.026353600000220467
recursive-number-partitioning,3,10,10,2,6.0,0.002669600000444916
recursive-number-partitioning,3,10,10,3,21.0,0.01382490000105463
recursive-number-partitioning,3,10,10,4,7.0,0.00943100000040431
recursive-number-partitioning,3,10,10,5,22.0,0.004763300001286552
recursive-number-partitioning,3,10,10,6,72.0,0.008871500000168453
recursive-number-partitioning,3,10,10,7,11.0,0.015273699998942902
recursive-number-partitioning,3,10,10,8,10.0,0.0016670999993948499
recursive-number-partitioning,3,10,10,9,14.0,0.004290899998522946
recursive-number-partitioning,3,10,12,0,70.0,0.00966580000022077
recursive-number-partitioning,3,10,12,1,105.0,0.00858209999933024
recursive-number-partitioning,3,10,12,2,139.0,0.00319370000033814
recursive-number-partitioning,3,10,12,3,36.0,0.0018880000006902264
recursive-number-partitioning,3,10,12,4,70.0,0.018790500000250177
recursive-number-partitioning,3,10,12,5,67.0,0.004555699999400531
recursive-number-partitioning,3,10,12,6,116.0,0.012456800001018564
recursive-number-partitioning,3,10,12,7,63.0,0.007183799998529139
recursive-number-partitioning,3,10,12,8,104.0,0.00991240000075777
recursive-number-partitioning,3,10,12,9,41.0,0.0038055000004533213
recursive-number-partitioning,3,10,16,0,2077.0,0.005364299999200739
recursive-number-partitioning,3,10,16,1,4156.0,0.02506130000074336
recursive-number-partitioning,3,10,16,2,1424.0,0.015336299999034964
recursive-number-partitioning,3,10,16,3,1289.0,0.008810799999992014
recursive-number-partitioning,3,10,16,4,2092.0,0.004598600000463193
recursive-number-partitioning,3,10,16,5,11811.0,0.042294099999708124
recursive-number-partitioning,3,10,16,6,925.0,0.0035683999994944315
recursive-number-partitioning,3,10,16,7,1499.0,0.004943699999785167
recursive-number-partitioning,3,10,16,8,620.0,0.007106500001100358
recursive-number-partitioning,3,10,16,9,1767.0,0.013817900000503869
recursive-number-partitioning,3,12,8,0,4.0,0.02493480000157433
recursive-number-partitioning,3,12,8,1,2.0,0.03297829999974056
recursive-number-partitioning,3,12,8,2,1.0,0.020961299998816685
recursive-number-partitioning,3,12,8,3,2.0,0.03985549999924842
recursive-number-partitioning,3,12,8,4,4.0,0.07545149999896239
recursive-number-partitioning,3,12,8,5,1.0,0.0472565999989456
recursive-number-partitioning,3,12,8,6,1.0,0.025587999998606392
recursive-number-partitioning,3,12,8,7,1.0,0.03151090000028489
recursive-number-partitioning,3,12,8,8,2.0,0.04125620000013441
recursive-number-partitioning,3,12,8,9,2.0,0.02048839999952179
recursive-number-partitioning,3,12,10,0,5.0,0.026057099999889033
recursive-number-partitioning,3,12,10,1,12.0,0.013416400001005968
recursive-number-partitioning,3,12,10,2,16.0,0.017169900000226335
recursive-number-partitioning,3,12,10,3,7.0,0.029816599999321625
recursive-number-partitioning,3,12,10,4,3.0,0.05634559999998601
recursive-number-partitioning,3,12,10,5,6.0,0.08014160000129777
recursive-number-partitioning,3,12,10,6,7.0,0.24539290000029723
recursive-number-partitioning,3,12,10,7,10.0,0.06445609999900626
recursive-number-partitioning,3,12,10,8,28.0,0.012926400000651483
recursive-number-partitioning,3,12,10,9,9.0,0.06855399999949441
recursive-number-partitioning,3,12,12,0,128.0,0.036441199999899254
recursive-number-partitioning,3,12,12,1,30.0,0.028401399998983834
recursive-number-partitioning,3,12,12,2,38.0,0.03989970000111498
recursive-number-partitioning,3,12,12,3,67.0,0.02092869999978575
recursive-number-partitioning,3,12,12,4,51.0,0.02767920000042068
recursive-number-partitioning,3,12,12,5,36.0,0.0064236999987770105
recursive-number-partitioning,3,12,12,6,44.0,0.028111199999329983
recursive-number-partitioning,3,12,12,7,17.0,0.05362699999932374
recursive-number-partitioning,3,12,12,8,56.0,0.02431300000171177
recursive-number-partitioning,3,12,12,9,83.0,0.008928799999921466
recursive-number-partitioning,3,12,16,0,252.0,0.008897800000340794
recursive-number-partitioning,3,12,16,1,576.0,0.016879299999345676
recursive-number-partitioning,3,12,16,2,503.0,0.055842800000391435
recursive-number-partitioning,3,12,16,3,880.0,0.022197300000698306
recursive-number-partitioning,3,12,16,4,297.0,0.007009099999777391
recursive-number-partitioning,3,12,16,5,493.0,0.03778550000060932
recursive-number-partitioning,3,12,16,6,1426.0,0.033585799999855226
recursive-number-partitioning,3,12,16,7,934.0,0.02989259999958449
recursive-number-partitioning,3,12,16,8,466.0,0.033022399999026675
recursive-number-partitioning,3,12,16,9,3348.0,0.02170520000072429
recursive-number-partitioning,3,14,8,0,1.0,0.05609860000004119
recursive-number-partitioning,3,14,8,1,0.0,0.00018590000036056153
recursive-number-partitioning,3,14,8,2,0.0,0.42589390000102867
recursive-number-partitioning,3,14,8,3,0.0,0.10132069999963278
recursive-number-partitioning,3,14,8,4,1.0,0.05315650000011374
recursive-number-partitioning,3,14,8,5,1.0,0.03300570000101288
recursive-number-partitioning,3,14,8,6,1.0,0.1621871999996074
recursive-number-partitioning,3,14,8,7,1.0,0.1675775000003341
recursive-number-partitioning,3,14,8,8,1.0,0.2000625000000582
recursive-number-partitioning,3,14,8,9,1.0,0.23972090000097523
recursive-number-partitioning,3,14,10,0,4.0,0.19831739999972342
recursive-number-partitioning,3,14,10,1,1.0,0.13738379999995232
recursive-number-partitioning,3,14,10,2,4.0,0.15849990000060643
recursive-number-partitioning,3,14,10,3,2.0,0.23499079999965033
recursive-number-partitioning,3,14,10,4,3.0,0.5421261999999842
recursive-number-partitioning,3,14,10,5,2.0,0.5913581999993767
recursive-number-partitioning,3,14,10,6,3.0,0.121282500000234
recursive-number-partitioning,3,14,10,7,3.0,0.207067499999539
recursive-number-partitioning,3,14,10,8,3.0,0.15272340000046825
recursive-number-partitioning,3,14,10,9,1.0,0.06071200000042154
recursive-number-partitioning,3,14,12,0,27.0,0.08007539999925939
recursive-number-partitioning,3,14,12,1,20.0,0.028357900000628433
recursive-number-partitioning,3,14,12,2,12.0,0.08330060000116646
recursive-number-partitioning,3,14,12,3,15.0,0.18769520000023476
recursive-number-partitioning,3,14,12,4,17.0,0.24021220000031462
recursive-number-partitioning,3,14,12,5,19.0,0.0874007000002166
recursive-number-partitioning,3,14,12,6,14.0,0.26068189999932656
recursive-number-partitioning,3,14,12,7,29.0,0.12417490000007092
recursive-number-partitioning,3,14,12,8,6.0,0.12777900000037334
recursive-number-partitioning,3,14,12,9,31.0,0.09710940000150003
recursive-number-partitioning,3,14,16,0,350.0,0.08465900000010151
recursive-number-partitioning,3,14,16,1,79.0,0.0881333999986964
recursive-number-partitioning,3,14,16,2,169.0,0.20523359999970126
recursive-number-partitioning,3,14,16,3,313.0,0.5141182000006665
recursive-number-partitioning,3,14,16,4,269.0,0.3192343999999139
recursive-number-partitioning,3,14,16,5,722.0,0.3487307999985205
recursive-number-partitioning,3,14,16,6,109.0,0.14918220000072324
recursive-number-partitioning,3,14,16,7,191.0,0.23825510000096983
recursive-number-partitioning,3,14,16,8,278.0,0.15890629999921657
recursive-number-partitioning,3,14,16,9,62.0,0.1275447999996686
recursive-number-partitioning,3,16,8,0,0.0,3.0343370999999024
recursive-number-partitioning,3,16,8,1,1.0,0.2281929000000673
recursive-number-partitioning,3,16,8,2,0.0,0.5612056999998458
recursive-number-partitioning,3,16,8,3,1.0,1.417257700000846
recursive-number-partitioning,3,16,8,4,0.0,0.9754018000003271
recursive-number-partitioning,3,16,8,5,1.0,0.2081957999998849
recursive-number-partitioning,3,16,8,6,1.0,0.7647285999992164
recursive-number-partitioning,3,16,8,7,1.0,0.6533283999997366
recursive-number-partitioning,3,16,8,8,1.0,0.9187206999995396
recursive-number-partitioning,3,16,8,9,1.0,1.0017600000010134
recursive-number-partitioning,3,16,10,0,0.0,1.647476000000097
recursive-number-partitioning,3,16,10,1,1.0,0.38635229999999865
recursive-number-partitioning,3,16,10,2,1.0,0.07383560000016587
recursive-number-partitioning,3,16,10,3,0.0,0.6661590999992768
recursive-number-partitioning,3,16,10,4,1.0,0.5477234999998473
recursive-number-partitioning,3,16,10,5,1.0,0.576029899999412
recursive-number-partitioning,3,16,10,6,1.0,0.6424693999997544
recursive-number-partitioning,3,16,10,7,0.0,0.29026839999824006
recursive-number-partitioning,3,16,10,8,1.0,1.1856539999989764
recursive-number-partitioning,3,16,10,9,2.0,2.104471700000431
recursive-number-partitioning,3,16,12,0,2.0,0.4380410999983724
recursive-number-partitioning,3,16,12,1,6.0,1.0748989999992773
recursive-number-partitioning,3,16,12,2,8.0,1.9060358999995515
recursive-number-partitioning,3,16,12,3,5.0,0.6096880999994028
recursive-number-partitioning,3,16,12,4,4.0,0.2804288000006636
recursive-number-partitioning,3,16,12,5,4.0,0.34982659999877797
recursive-number-partitioning,3,16,12,6,2.0,0.31415910000032454
recursive-number-partitioning,3,16,12,7,22.0,0.7905955999995058
recursive-number-partitioning,3,16,12,8,11.0,0.7691545999987284
recursive-number-partitioning,3,16,12,9,1.0,0.8795219000003272
recursive-number-partitioning,3,16,16,0,137.0,0.6830520999992586
recursive-number-partitioning,3,16,16,1,38.0,2.7411005000012665
recursive-number-partitioning,3,16,16,2,229.0,0.7155349000004207
recursive-number-partitioning,3,16,16,3,93.0,0.8705678999995143
recursive-number-partitioning,3,16,16,4,330.0,0.5978473999984999
recursive-number-partitioning,3,16,16,5,53.0,0.9949083999999857
recursive-number-partitioning,3,16,16,6,13.0,1.0269577999988542
recursive-number-partitioning,3,16,16,7,94.0,0.47365090000130294
recursive-number-partitioning,3,16,16,8,46.0,0.14076940000086324
recursive-number-partitioning,3,16,16,9,113.0,1.9268123000001651
recursive-number-partitioning,3,18,8,0,1.0,0.6541400000005524
recursive-number-partitioning,3,18,8,1,1.0,0.6690810000000056
recursive-number-partitioning,3,18,8,2,1.0,0.6454040999997233
recursive-number-partitioning,3,18,8,3,1.0,2.2725688999998965
recursive-number-partitioning,3,18,8,4,1.0,0.6344330000010814
recursive-number-partitioning,3,18,8,5,0.0,0.00021630000082950573
recursive-number-partitioning,3,18,8,6,1.0,2.1674084999995102
recursive-number-partitioning,3,18,8,7,1.0,0.8013260000006994
recursive-number-partitioning,3,18,8,8,1.0,0.9566407000002073
recursive-number-partitioning,3,18,8,9,0.0,3.162387399999716
recursive-number-partitioning,3,18,10,0,0.0,5.921609299999545
recursive-number-partitioning,3,18,10,1,0.0,1.8184209000010014
recursive-number-partitioning,3,18,10,2,1.0,1.953219299999546
recursive-number-partitioning,3,18,10,3,1.0,2.748840400001427
recursive-number-partitioning,3,18,10,4,0.0,4.502355800001169
recursive-number-partitioning,3,18,10,5,1.0,4.622382600000492
recursive-number-partitioning,3,18,10,6,0.0,5.843510900000183
recursive-number-partitioning,3,18,10,7,0.0,2.250060200000007
recursive-number-partitioning,3,18,10,8,0.0,1.7347156000014365
recursive-number-partitioning,3,18,10,9,1.0,4.004385599999296
recursive-number-partitioning,3,18,12,0,1.0,15.860610399999132
recursive-number-partitioning,3,18,12,1,2.0,9.95497990000149
recursive-number-partitioning,3,18,12,2,4.0,9.5214732000004
recursive-number-partitioning,3,18,12,3,2.0,8.399109800000588
recursive-number-partitioning,3,18,12,4,1.0,8.359554900000148
recursive-number-partitioning,3,18,12,5,0.0,1.9577239000009286
recursive-number-partitioning,3,18,12,6,0.0,4.32307320000109
recursive-number-partitioning,3,18,12,7,4.0,1.384088900000279
recursive-number-partitioning,3,18,12,8,0.0,1.9476957000006223
recursive-number-partitioning,3,18,12,9,1.0,7.66779680000036
recursive-number-partitioning,3,18,16,0,14.0,5.074606199999835
recursive-number-partitioning,3,18,16,1,11.0,6.335759399999006
recursive-number-partitioning,3,18,16,2,46.0,4.433564499999193
recursive-number-partitioning,3,18,16,3,1.0,2.3335482999991655
recursive-number-partitioning,3,18,16,4,63.0,6.5725688000002265
recursive-number-partitioning,3,18,16,5,40.0,6.394331399998919
recursive-number-partitioning,3,18,16,6,20.0,10.65665529999933
recursive-number-partitioning,3,18,16,7,24.0,1.460487700000158
recursive-number-partitioning,3,18,16,8,16.0,3.1000389000000723
recursive-number-partitioning,3,18,16,9,35.0,5.097584799999822
recursive-number-partitioning,3,20,8,0,0.0,27.429111499999635
recursive-number-partitioning,3,20,8,1,0.0,20.69799079999939
recursive-number-partitioning,3,20,8,2,1.0,33.92606270000033
recursive-number-partitioning,3,20,10,0,0.0,24.839747500000158
recursive-number-partitioning,3,20,10,1,1.0,6.560664799999358
recursive-number-partitioning,3,20,12,0,1.0,60.781627300000764
recursive-number-partitioning,3,22,8,0,1.0,300.6714826999996
recursive-number-partitioning,4,10,8,0,15.0,0.022113499999250052
recursive-number-partitioning,4,10,8,1,20.0,0.022051699999792618
recursive-number-partitioning,4,10,8,2,57.0,0.004080300001078285
recursive-number-partitioning,4,10,8,3,40.0,0.02316620000055991
recursive-number-partitioning,4,10,8,4,22.0,0.017154400000436
recursive-number-partitioning,4,10,8,5,34.0,0.022857799998746486
recursive-number-partitioning,4,10,8,6,8.0,0.014093099998717662
recursive-number-partitioning,4,10,8,7,14.0,0.011322500000460423
recursive-number-partitioning,4,10,8,8,32.0,0.01914799999940442
recursive-number-partitioning,4,10,8,9,13.0,0.012381900000036694
recursive-number-partitioning,4,10,10,0,67.0,0.012538599999970756
recursive-number-partitioning,4,10,10,1,65.0,0.02016630000071018
recursive-number-partitioning,4,10,10,2,38.0,0.010240900001008413
recursive-number-partitioning,4,10,10,3,43.0,0.013890800000808667
recursive-number-partitioning,4,10,10,4,226.0,0.046140799999193405
recursive-number-partitioning,4,10,10,5,80.0,0.0010586999997030944
recursive-number-partitioning,4,10,10,6,54.0,0.023728300000584568
recursive-number-partitioning,4,10,10,7,75.0,0.014500299999781419
recursive-number-partitioning,4,10,10,8,261.0,0.029745700001512887
recursive-number-partitioning,4,10,10,9,48.0,0.02201520000016899
recursive-number-partitioning,4,10,12,0,595.0,0.021786700001030113
recursive-number-partitioning,4,10,12,1,375.0,0.0288858000003529
recursive-number-partitioning,4,10,12,2,206.0,0.009669299999586656
recursive-number-partitioning,4,10,12,3,558.0,0.020966500000213273
recursive-number-partitioning,4,10,12,4,1251.0,0.04271309999967343
recursive-number-partitioning,4,10,12,5,547.0,0.02041110000027402
recursive-number-partitioning,4,10,12,6,197.0,0.02293169999938982
recursive-number-partitioning,4,10,12,7,1577.0,0.036269500000344124
recursive-number-partitioning,4,10,12,8,183.0,0.014782100000957143
recursive-number-partitioning,4,10,12,9,297.0,0.01785790000030829
recursive-number-partitioning,4,10,16,0,5157.0,0.018345099999351078
recursive-number-partitioning,4,10,16,1,12387.0,0.03078040000036708
recursive-number-partitioning,4,10,16,2,5135.0,0.014555100000507082
recursive-number-partitioning,4,10,16,3,4092.0,0.01272640000024694
recursive-number-partitioning,4,10,16,4,4333.0,0.011491700000988203
recursive-number-partitioning,4,10,16,5,7817.0,0.017815499999414897
recursive-number-partitioning,4,10,16,6,10264.0,0.019742399999813642
recursive-number-partitioning,4,10,16,7,5527.0,0.01656870000078925
recursive-number-partitioning,4,10,16,8,6879.0,0.024306900000738096
recursive-number-partitioning,4,10,16,9,3698.0,0.020980100000087987
recursive-number-partitioning,4,12,8,0,6.0,0.0032759999994596
recursive-number-partitioning,4,12,8,1,11.0,0.0018274999983987072
recursive-number-partitioning,4,12,8,2,33.0,0.08897549999892362
recursive-number-partitioning,4,12,8,3,8.0,0.058107200000449666
recursive-number-partitioning,4,12,8,4,18.0,0.115799799999877
recursive-number-partitioning,4,12,8,5,20.0,0.0015884000004007248
recursive-number-partitioning,4,12,8,6,5.0,0.1035427000006166
recursive-number-partitioning,4,12,8,7,8.0,0.0032671999997546664
recursive-number-partitioning,4,12,8,8,12.0,0.008425100000749808
recursive-number-partitioning,4,12,8,9,12.0,0.05669789999956265
recursive-number-partitioning,4,12,10,0,60.0,0.09066089999942051
recursive-number-partitioning,4,12,10,1,94.0,0.10584489999928337
recursive-number-partitioning,4,12,10,2,30.0,0.01603370000157156
recursive-number-partitioning,4,12,10,3,79.0,0.08399239999926067
recursive-number-partitioning,4,12,10,4,28.0,0.044803000000683824
recursive-number-partitioning,4,12,10,5,315.0,0.1902845000004163
recursive-number-partitioning,4,12,10,6,60.0,0.07888660000025993
recursive-number-partitioning,4,12,10,7,74.0,0.08684039999934612
recursive-number-partitioning,4,12,10,8,36.0,0.0020366000007925322
recursive-number-partitioning,4,12,10,9,69.0,0.083949500000017
recursive-number-partitioning,4,12,12,0,278.0,0.11000779999994847
recursive-number-partitioning,4,12,12,1,230.0,0.12811450000117475
recursive-number-partitioning,4,12,12,2,447.0,0.1553894999997283
recursive-number-partitioning,4,12,12,3,172.0,0.08559229999991658
recursive-number-partitioning,4,12,12,4,176.0,0.07683689999976195
recursive-number-partitioning,4,12,12,5,182.0,0.043092199999591685
recursive-number-partitioning,4,12,12,6,308.0,0.12562360000083572
recursive-number-partitioning,4,12,12,7,151.0,0.0777379999999539
recursive-number-partitioning,4,12,12,8,153.0,0.04962579999846639
recursive-number-partitioning,4,12,12,9,100.0,0.0444552000008116
recursive-number-partitioning,4,12,16,0,6387.0,0.10833889999958046
recursive-number-partitioning,4,12,16,1,2386.0,0.06295129999853089
recursive-number-partitioning,4,12,16,2,4725.0,0.09688959999948565
recursive-number-partitioning,4,12,16,3,2182.0,0.1170615999999427
recursive-number-partitioning,4,12,16,4,5163.0,0.06402129999878525
recursive-number-partitioning,4,12,16,5,2057.0,0.08039760000065144
recursive-number-partitioning,4,12,16,6,5972.0,0.09645249999994121
recursive-number-partitioning,4,12,16,7,10904.0,0.17420379999930447
recursive-number-partitioning,4,12,16,8,2479.0,0.08957159999954456
recursive-number-partitioning,4,12,16,9,3906.0,0.09141599999929895
recursive-number-partitioning,4,14,8,0,12.0,0.27593589999924006
recursive-number-partitioning,4,14,8,1,12.0,0.424719599999662
recursive-number-partitioning,4,14,8,2,5.0,0.20436739999968268
recursive-number-partitioning,4,14,8,3,3.0,0.13086809999913385
recursive-number-partitioning,4,14,8,4,8.0,0.4327605999988009
recursive-number-partitioning,4,14,8,5,3.0,0.01026100000126462
recursive-number-partitioning,4,14,8,6,3.0,0.0022201000010682037
recursive-number-partitioning,4,14,8,7,13.0,0.4670759000000544
recursive-number-partitioning,4,14,8,8,21.0,0.7962619000008999
recursive-number-partitioning,4,14,8,9,8.0,0.28522890000022016
recursive-number-partitioning,4,14,10,0,29.0,0.2526997000004485
recursive-number-partitioning,4,14,10,1,39.0,0.2168510999999853
recursive-number-partitioning,4,14,10,2,86.0,0.7671651000000566
recursive-number-partitioning,4,14,10,3,23.0,0.31234389999917767
recursive-number-partitioning,4,14,10,4,70.0,0.4943335999996634
recursive-number-partitioning,4,14,10,5,7.0,0.11147340000024997
recursive-number-partitioning,4,14,10,6,19.0,0.12311059999956342
recursive-number-partitioning,4,14,10,7,32.0,0.002812999999150634
recursive-number-partitioning,4,14,10,8,24.0,0.11293330000080459
recursive-number-partitioning,4,14,10,9,16.0,0.14955229999941366
recursive-number-partitioning,4,14,12,0,106.0,0.029489599999578786
recursive-number-partitioning,4,14,12,1,165.0,0.01619120000032126
recursive-number-partitioning,4,14,12,2,93.0,0.0023147000010794727
recursive-number-partitioning,4,14,12,3,374.0,0.5775425000010728
